"LOB","EDW_MEMBER_CK","MEMBER_MEDICAID_ID","MEMBER_KEY","MEMBER_NAME","MEMBER_SEX","MEMBER_DOB","MEMBER_ADDRESS_1","MEMBER_ADDRESS_2","MEMBER_CITY","MEMBER_STATE","MEMBER_ZIP","MEMBER_COUNTY","MEMBER_REGION","MEMBER_PRIMARY_PHONE","MEMBER_HOME_PHONE","MEMBER_CELL_PHONE","MEMBER_LANGUAGE","MEMBER_ELIG_START_DT","MEMBER_ELIG_END_DT","MEMBER_ACTIVE_IND","PCP_IRS_NBR","PCP_IRS_NAME","PCP_NPI","PCP_PROV_KEY","PCP_FIRST_NAME","PCP_LAST_NAME","PCP_ADDRESS1","PCP_ADDRESS2","PCP_CITY","PCP_STATE","PCP_ZIP","PCP_PHONE","PCP_FAX"
"MEDICAID","4086999609","897335577690","GAU4726929451","ERIC CRUZ","F","1988-06-24","7316 HIGHLAND TER","","GAINESSIDE","GA","30198","CARROLL","ATLANTA","3539217828","","","English","2026-02-05","9999-12-31","Y","891711931","ROME PRIMARY CARE ASSOCIATES","3938771215","GA992685-6425","MICHAEL","RODRIGUEZ","9691 MILL AVE","Unit 15","WEST MELISSAMOUTH","GA","30180","6223819332","5715906508"
"MEDICAID","8435687379","925084710599","GAU1799251371","ZACHARY B WHITE","M","2023-05-26","1235 PIEDMONT AVE","Unit 484","CRANELAND","GA","30134","HARALSON","ATLANTA","3366238447","","","English","2024-12-01","9999-12-31","Y","891711931","CARROLLTON HEALTH SERVICES INC","3938771215","GA992685-6425","EMILY","FLORES","5688 RIDGE HWY","Ste 441","FREEMANBURGH","GA","30180","5308693291","4516612678"
"MEDICAID","1007923101","133511104456","GAU6637050428","SCOTT BENSON","F","1995-08-02","895 FOREST HWY","","PORT LAURA","GA","30126","CARROLL","ATLANTA","2837389824","","","English","2026-01-01","9999-12-31","Y","554130963","MARIETTA CARE CLINIC","6682813266","GAP35832287896-1721","RYAN","MCGUIRE","5597 ELM HWY","Ste 21","DAVIDMOUTH","GA","30135","4148443278","2237708596"
"MEDICAID","2365429371","239145644381","GAU1435881285","PAUL ESTRADA","F","2012-06-11","7156 BROOK HWY","","SOUTH JOANNATOWN","GA","30162","PAULDING","ATLANTA","8178583588","","","English","2025-11-01","9999-12-31","Y","496659375","ATLANTA HEALTH PARTNERS","8567551671","GAP88783213114-4663","KIMBERLY","CARTER","7492 LAKE RD","Apt 107","DAVIDMOUTH","GA","30141","9608259011","4849843883"
"MEDICAID","2744566356","917081574171","GAU1465932299","JOSHUA REESE","M","2013-05-19","2478 HILL RD","","CYNTHIASIDE","GA","30117","PAULDING","ATLANTA","6199528825","","","English","2025-11-01","9999-12-31","Y","496659375","MARIETTA SURGICAL SPECIALISTS","8567551671","GAP88783213114-4663","CHRISTIAN","SULLIVAN","4029 RIVER ST","Ste 60","GREGORYMOUTH","GA","30141","5819621160","5104914912"
"MEDICAID","9395265090","976447828051","GAU4617204443","ANNA E MOORE","F","2014-02-26","1502 CHURCH CT","","EAST AMYHAVEN","GA","30199","PAULDING","ATLANTA","2622914416","","","English","2025-11-01","9999-12-31","Y","496659375","ATLANTA PRIMARY CARE ASSOCIATES","8567551671","GAP88783213114-4663","JASON","OBRIEN","2325 MAPLE TER","Apt 146","PORT STEPHENLAND","GA","30141","3388042830","5249246402"
"MEDICAID","9571707667","243036928086","GAU2484783922","RICHARD R CASEY","F","2021-03-21","3870 PEACHTREE TER","","NEW BRYANVILLE","GA","30114","PAULDING","ATLANTA","6412662511","","","English","2025-11-01","9999-12-31","Y","496659375","TEMPLE CARE CLINIC","8567551671","GAP88783213114-4663","ALEXIS","ANDERSON","8068 OAK BLVD","Ste 355","SOUTH MEGAN","GA","30141","2016028990","9157137044"
"MEDICAID","3628587672","209368774779","GAU6769521527","JAMES JENKINS","F","2003-11-03","7374 MILL TER","","PORT STACYVIEW","GA","30125","CARROLL","ATLANTA","6225968197","","","English","2026-02-12","9999-12-31","Y","455326707","MARIETTA HEALTH SERVICES INC","9575762466","GAP16374918226-5803","SETH","ATKINS","293 HILL DR","Ste 422","CAINSIDE","GA","30180","4714497698","6562707559"
"MEDICAID","7333903316","794216145611","GAU1465298913","TAYLOR H PARRISH","M","2008-06-03","5195 WASHINGTON CT","","HOLLYFORT","GA","30122","CARROLL","ATLANTA","4243903333","","","English","2024-08-01","9999-12-31","Y","444869769","CARROLLTON SURGICAL SPECIALISTS","9921645959","GAP27570701172-4929","RYAN","WEBB","4386 CHURCH DR","","BRYANVILLE","GA","30180","4987917362",""
"MEDICAID","7310077849","815772479081","GAU7512276679","DAVID VELAZQUEZ","M","2010-07-24","7745 OAK AVE","","MARSHALLCHESTER","GA","30155","CARROLL","ATLANTA","3239188497","","","English","2024-07-01","9999-12-31","Y","444869769","BOWDON FAMILY HEALTHCARE CENTER","9921645959","GAP27570701172-4929","KELLY","HALE","2769 LINCOLN RD","","MARIACHESTER","GA","30180","6737034362",""
"MEDICAID","8437964327","249929568230","GAU2730885605","LESLIE FITZPATRICK","F","2013-05-03","2624 HIGHLAND TER","","NEW MICHELLEBERG","GA","30191","CARROLL","ATLANTA","8649888337","","","English","2024-05-31","9999-12-31","Y","444869769","CARROLLTON HEALTHCARE GROUP","9921645959","GAP27570701172-4929","CINDY","ARMSTRONG","8394 HILL DR","","SARAHSHIRE","GA","30180","2845507901",""
"MEDICAID","6728086498","316118610802","GAU1112388184","CHERYL MOSS","F","2009-02-19","3486 ELM WAY","","ANNETOWN","GA","30190","HARALSON","ATLANTA","5578035537","","","English","2026-02-05","9999-12-31","Y","810581053","TEMPLE MEDICAL CENTER","8744098529","GAP63192110036-4784","SHANNON","HERNANDEZ","4343 MAPLE LN","","PORT NICHOLAS","GA","30113","7584053492","8384816249"
"MEDICAID","4819074831","107807159778","GAU7589057377","NANCY C LOWE","F","2013-11-11","4358 PARK HWY","","SOUTH BENJAMINBERG","GA","30163","CARROLL","ATLANTA","2685055347","","","English","2024-06-01","9999-12-31","Y","444869769","ATLANTA MEDICAL CENTER","9921645959","GAP27570701172-4929","JACKIE","BOWERS","2667 ELM DR","","EDWARDSTOWN","GA","30180","5172329728",""
"MEDICAID","6462221396","944935607348","GAU9989732613","KRISTIN MILLER","M","2014-06-14","9792 CHURCH BLVD","","SOUTH ROBERTMOUTH","GA","30163","PAULDING","ATLANTA","6986903921","","","English","2025-04-01","9999-12-31","Y","570843777","ATLANTA HEALTHCARE GROUP","1001123035","GA750402-1853","JASMINE","AYALA","9141 AZALEA WAY","","NORRISTOWN","OH","44001","3482742405","3477189258"
"MEDICAID","4538033015","540006386005","GAU2019746019","ALAN ATKINS","M","2008-05-01","4239 LINCOLN CT","","SOUTH MOLLYMOUTH","GA","30153","PAULDING","ATLANTA","2249865588","","","English","2025-05-02","9999-12-31","Y","224893805","VILLA RICA MEDICAL CENTER","9939818891","GAP63005708294-2632","JAMES","HAYNES","7864 PEACHTREE RD","Apt 420","PORT ERICVILLE","GA","30101","3973216296","3509252227"
"MEDICAID","5686606878","118988624401","GAU2280840350","BRIAN PHELPS","F","1977-10-22","8956 MAIN RD","","EAST NICOLEBOROUGH","GA","30127","CARROLL","ATLANTA","5494304667","","","English","2025-09-12","9999-12-31","Y","754779968","CARROLLTON FAMILY MEDICINE","8876258961","GAP25350211241-3961","ANNETTE","CORTEZ","1554 PEACHTREE CT","","NEW DANIEL","GA","30265","2905742911",""
"MEDICAID","3362933505","287989774326","GAU3287740572","LAWRENCE WINTERS","M","2016-02-19","7216 MAIN RD","","WEST JANESTAD","GA","30171","CARROLL","ATLANTA","6539487345","","","English","2024-06-01","9999-12-31","Y","455326707","MARIETTA FAMILY HEALTHCARE CENTER","9575762466","GAP16374918226-5803","WILLIAM","MILLS","1867 HIGHLAND RD","Unit 458","WILLIAMSMOUTH","GA","30180","9887835499","2537666368"
"MEDICAID","5505878085","196186958916","GAU9684010861","JAMES HERNANDEZ","F","1994-12-13","644 LAKE HWY","","WEST SHANNON","GA","30128","CARROLL","ATLANTA","8026672658","","","English","2026-03-01","9999-12-31","Y","891711931","ROME MEDICAL GROUP OF","3938771215","GA992685-6425","SONYA","KIM","8444 PARK PKWY","Unit 198","EAST JOSE","GA","30180","7095133263","3927925050"
"MEDICAID","5550601129","358179177992","GAU6442260913","JASON PITTMAN","F","2016-10-07","9654 WASHINGTON WAY","","SOUTH STEVEN","GA","30199","CARROLL","ATLANTA","9126453255","","","English","2024-06-01","9999-12-31","Y","444869769","VILLA RICA FAMILY MEDICINE","9921645959","GAP27570701172-4929","SCOTT","JOHNSON","129 BROOK AVE","","PORT MISTYVILLE","GA","30180","7397302961",""
"MEDICAID","9798761699","154438130734","GAU2347536803","MICHAEL P BLANKENSHIP","M","2017-10-11","5646 MAPLE PL","","WEST MICHELLE","GA","30109","CARROLL","ATLANTA","6716083463","","","English","2024-06-01","9999-12-31","Y","444869769","ROME FAMILY MEDICINE","9921645959","GAP27570701172-4929","RENEE","SUAREZ","4002 MILL RD","","EAST GREGLAND","GA","30180","2409181652",""
"MEDICAID","8911305464","172047689181","GAU3566721462","BRANDY P CLAYTON","F","2008-08-18","7325 PARK WAY","","NORTH CHRISTINA","GA","30191","HARALSON","ATLANTA","4794507707","","","English","2024-06-01","9999-12-31","Y","455326707","VILLA RICA HEALTH PARTNERS","2584546397","GAP22977386255-9354","CHRISTINA","MCMAHON","5464 FOREST PL","Apt 264","NEW DENNIS","GA","30180","6194544755","9453157787"
"MEDICAID","2402227545","639403457189","GAU5453452818","THOMAS K PADILLA","F","2010-08-12","9502 PINE WAY","","DAISYBURGH","GA","30175","CARROLL","ATLANTA","8742517568","","","English","2024-09-01","9999-12-31","Y","444869769","MARIETTA MEDICAL CENTER","9921645959","GAP27570701172-4929","JUSTIN","ALLEN","4608 PARK PL","","JOHNSONSHIRE","GA","30180","8099473809",""
"MEDICAID","4523125207","724139787028","GAU2704843421","KEITH GARCIA","F","1989-03-02","9659 CEDAR ST","","ALEXANDRIASIDE","GA","30109","PAULDING","ATLANTA","4262391632","","","English","2025-04-01","9999-12-31","Y","570843777","ATLANTA MEDICAL CENTER","1136392720","GAP17766908956-1208","LEE","CAREY","6203 MAPLE WAY","Unit 34","EAST SAMANTHA","GA","30141","2492883792","5933272190"
"MEDICAID","5183060991","593417798603","GAU9234004267","ANNA LESTER","F","2010-08-26","3614 DOGWOOD PKWY","","BOWERSSTAD","GA","30187","HARALSON","ATLANTA","6768039694","","","English","2024-06-01","9999-12-31","Y","455326707","ROME FAMILY HEALTHCARE CENTER","2584546397","GAP22977386255-9354","DOMINIQUE","TURNER","2619 HIGHLAND PL","Apt 289","SOUTH AARON","GA","30180","8656868854","2643101490"
"MEDICAID","6625440288","844701896143","GAU1822885339","EDWIN PERRY","M","2010-01-26","2606 LAKE DR","","THOMPSONMOUTH","GA","30164","CARROLL","ATLANTA","3774124541","","","English","2024-09-01","9999-12-31","Y","444869769","BREMEN PRIMARY CARE ASSOCIATES","9921645959","GAP27570701172-4929","KIMBERLY","QUINN","4493 PIEDMONT DR","","MCINTOSHCHESTER","GA","30180","6239811995",""
"MEDICAID","6740958686","118406371941","GAU3924646383","AMANDA MONTGOMERY","F","2007-03-01","5609 PIEDMONT CT","","NEW CATHY","GA","30107","CARROLL","ATLANTA","8549892248","","","English","2025-03-01","9999-12-31","Y","455326707","ATLANTA MEDICAL ASSOCIATES","9575762466","GAP16374918226-5803","CYNTHIA","BELL","9030 CHURCH TER","Apt 492","EAST EDDIE","GA","30180","3504155292","4097413198"
"MEDICAID","8646774542","720043573162","GAU5777304134","ERIC TRAN","F","2010-05-06","1931 CEDAR LN","","EAST COURTNEY","GA","30138","CARROLL","ATLANTA","6857129038","","","English","2025-03-01","9999-12-31","Y","455326707","MARIETTA SURGICAL SPECIALISTS","9575762466","GAP16374918226-5803","DAVID","PERKINS","3566 AZALEA DR","Apt 187","EAST ELIZABETH","GA","30180","9724512469","3855759192"
"MEDICAID","7250208591","192565659570","GAU2105499417","TERRENCE LUCERO","M","2011-07-06","6380 LAKE BLVD","","JACKIETOWN","GA","30129","PAULDING","ATLANTA","9724096979","","","English","2025-06-01","9999-12-31","Y","580152665","BREMEN FAMILY MEDICINE","6808749915","GA530956-7170","CODY","BAUTISTA","678 PEACHTREE PKWY","","PORT ALEXANDERBOROUGH","GA","30236","5526666558","6375571579"
"MEDICAID","3253445844","185870543753","GAU6989458914","HANNAH MCKEE","F","2012-11-01","1186 CEDAR DR","","LAKE RACHEL","GA","30165","CARROLL","ATLANTA","6284264032","","","English","2024-06-01","9999-12-31","Y","444869769","MARIETTA HEALTH SERVICES INC","9921645959","GAP27570701172-4929","DOUGLAS","SAWYER","4113 RIVER TER","","NEW HEATHER","GA","30180","9708345501",""
"MEDICAID","4048601319","533843001342","GAU4854102463","THERESA BECK","M","2019-02-20","80 MAIN PL","","PORT CHERYLSHIRE","GA","30138","CARROLL","ATLANTA","2763119251","","","English","2025-07-01","9999-12-31","Y","435496197","BOWDON HEALTHCARE GROUP","5970594459","GAP11123509778-8710","MEGAN","WILLIAMS","8946 MAPLE PKWY","","NORTH DONALD","GA","30117","5559562111","6147251801"
"MEDICAID","9116692958","822142940885","GAU2287268052","DWAYNE M WALLACE","M","2011-11-16","5594 BROOK HWY","","WADEBOROUGH","GA","30189","CARROLL","ATLANTA","6647672695","","","English","2025-09-01","9999-12-31","Y","435496197","BREMEN HEALTH SERVICES INC","5970594459","GAP11123509778-8710","MARIE","JACKSON","8559 MAGNOLIA TER","","NORTH PAULBERG","GA","30117","2864335459","2749844858"
"MEDICAID","7920055259","623175955650","GAU4004803569","KATELYN TAYLOR","F","2018-02-05","8290 RIDGE LN","","KATIEPORT","GA","30130","CARROLL","ATLANTA","9595933326","","","English","2025-07-01","9999-12-31","Y","455326707","ATLANTA HEALTHCARE GROUP","9575762466","GAP16374918226-5803","LISA","ENGLISH","5220 CHURCH AVE","Unit 41","WEST CLIFFORD","GA","30180","4145861863","8022916480"
"MEDICAID","1959233643","517256834496","GAU7032129911","PARKER G GRAY","M","2012-12-22","9618 ELM LN","","JOSEPHMOUTH","GA","30105","CARROLL","ATLANTA","5928589617","","","English","2025-07-01","9999-12-31","Y","455326707","CARROLLTON PRIMARY CARE ASSOCIATES","9575762466","GAP16374918226-5803","TERESA","SMITH","2324 WASHINGTON PKWY","Unit 1","JULIAFURT","GA","30180","9259377237","9119072710"
"MEDICAID","2700638446","922976118245","GAU5165047495","GEORGE SMITH","M","2023-02-05","3836 CEDAR PKWY","","NEW ANGELA","GA","30198","HARALSON","ATLANTA","6886484602","","","English","2025-11-14","9999-12-31","Y","810581053","TEMPLE SURGICAL SPECIALISTS","8744098529","GAP63192110036-4784","JESSICA","HARRIS","8367 DOGWOOD HWY","","NORTH RICHARDSHIRE","GA","30113","2096988714","2643231867"
"MEDICAID","7022132549","970377281296","GAU7958704909","HAILEY MEYERS","M","2021-05-03","4997 PINE LN","","JENNIFERFURT","GA","30175","CARROLL","ATLANTA","5369572919","","","English","2025-04-01","9999-12-31","Y","570843777","BREMEN MEDICAL GROUP OF","4730408430","GA650736-7890","DOUGLAS","PALMER","6420 BROOK DR","Unit 52","WEST SHAWN","GA","30134","9218543043","9228692957"
"MEDICAID","8358769361","197657190023","GAU2054397559","SARAH RICHARDS","F","2017-04-19","6363 FOREST ST","","DAVIDBURY","GA","30160","CARROLL","ATLANTA","2495618573","","","English","2025-04-01","9999-12-31","Y","570843777","BOWDON HEALTH SERVICES INC","4730408430","GA650736-7890","STEPHANIE","OSBORN","9724 BROOK TER","Apt 141","LYNCHBURGH","GA","30134","4112704736","6595379562"
"MEDICAID","1496554217","880526384869","GAU3986909430","HUNTER SHANNON","M","2011-04-25","114 RIDGE PL","","NEW JESSICACHESTER","GA","30172","HARALSON","ATLANTA","4175065916","","","English","2025-10-01","9999-12-31","Y","455326707","BOWDON MEDICAL CENTER","2584546397","GAP22977386255-9354","MIKE","PRICE","6317 MAIN ST","Unit 307","PORT JESSICAMOUTH","GA","30180","2814584294","4575943074"
"MEDICAID","5489718394","551037733704","GAU6293154021","TARA POTTS","F","2018-12-14","14 SUNSET CT","","SULLIVANBERG","GA","30162","PAULDING","ATLANTA","9996219574","","","English","2026-03-01","9999-12-31","Y","696959317","VILLA RICA MEDICAL GROUP OF","6803011625","GA119590-0101","ASHLEY","VINCENT","8627 HILL PKWY","Unit 460","WILLISSHIRE","GA","30316","6846434511","6224138448"
"MEDICAID","6726825922","834647345307","GAU2782811781","ASHLEY C BLACKWELL","M","2021-10-13","8810 WASHINGTON WAY","","WRIGHTBURY","GA","30142","PAULDING","ATLANTA","5512021603","","","English","2025-04-01","9999-12-31","Y","570843777","ROME FAMILY HEALTHCARE CENTER","1001123035","GA750402-1853","JEFFREY","MASON","6 PEACHTREE CT","","PORT KRISTINAVIEW","OH","44001","3285408056","2133845270"
"MEDICAID","7807115794","742663502836","GAU6776163246","VANESSA TANNER","M","2019-08-18","9925 OAK PKWY","","PORT LARRY","GA","30198","CARROLL","ATLANTA","8355018345","","","English","2025-04-01","9999-12-31","Y","455326707","BOWDON FAMILY HEALTHCARE CENTER","9575762466","GAP16374918226-5803","DEBORAH","HUBER","8590 OAK RD","Ste 441","BRANDONSIDE","GA","30180","9584294645","5687488320"
"MEDICAID","3117330517","180880480151","GAU4235574131","CASEY TAYLOR","M","2020-10-21","3368 MAIN DR","","SOUTH CRYSTALTON","GA","30148","PAULDING","ATLANTA","8318925276","","","English","2025-11-01","9999-12-31","Y","496659375","TEMPLE PRIMARY CARE ASSOCIATES","8567551671","GAP88783213114-4663","RENEE","HAWKINS","9391 RIDGE ST","Unit 97","NORTH MARY","GA","30141","6639593308","5467549345"
"MEDICAID","7119897180","877406553792","GAU3402047150","KEVIN LONG","M","2022-08-13","4402 MAPLE DR","","SOUTH ROGERBURY","GA","30165","PAULDING","ATLANTA","6679753681","","","English","2025-11-01","9999-12-31","Y","496659375","CARROLLTON SURGICAL SPECIALISTS","8567551671","GAP88783213114-4663","JASON","RAMIREZ","3583 WASHINGTON BLVD","Apt 299","PORT TAMARA","GA","30141","8699666417","5806817264"
"MEDICAID","7129149590","370721860874","GAU5272074901","EDWARD P HANEY","F","1993-01-19","6647 SUNSET HWY","","KIMBERLYVILLE","GA","30191","PAULDING","ATLANTA","7994397531","","","English","2026-01-01","9999-12-31","Y","570843777","TEMPLE HEALTHCARE GROUP","6492948491","GAP94528119336-0069","ANDREA","MAHONEY","6249 WASHINGTON AVE","Apt 258","GRIFFITHBERG","GA","30141","9488273863",""
"MEDICAID","2930660135","485160012535","GAU4741212168","KRYSTAL M CALDWELL","F","2012-09-16","3098 CEDAR TER","","HAYLEYBERG","GA","30133","PAULDING","ATLANTA","9948662624","","","English","2025-11-01","9999-12-31","Y","496659375","BOWDON CARE CLINIC","8567551671","GAP88783213114-4663","LINDSEY","HERNANDEZ","2923 DOGWOOD LN","Apt 243","ARNOLDFORT","GA","30141","8726058002","8458593484"
"MEDICAID","2818015610","359619075882","GAU1163424947","SUZANNE E FLORES","F","2008-04-03","8448 SUNSET WAY","","WEST RAYMONDBOROUGH","GA","30122","CARROLL","ATLANTA","5976213526","","","English","2024-06-01","9999-12-31","Y","444869769","VILLA RICA PRIMARY CARE ASSOCIATES","9921645959","GAP27570701172-4929","JESSE","HOLMES","1692 PIEDMONT HWY","","PORT JESSICA","GA","30180","6645621101",""
"MEDICAID","4178820836","704012489104","GAU5547396366","JENNIFER F RUSH","M","2020-03-14","8784 HIGHLAND TER","","NICOLEMOUTH","GA","30115","PAULDING","ATLANTA","9489191664","","","English","2025-11-01","9999-12-31","Y","496659375","TEMPLE MEDICAL CENTER","8567551671","GAP88783213114-4663","DANIEL","BARNES","7672 BROOK WAY","Unit 15","JASONHAVEN","GA","30141","4082856316","6513186529"
"MEDICAID","6362258967","762454542178","GAU2480801414","CHRISTOPHER MORRISON","M","2021-08-16","9865 BROOK PKWY","","PORT ROBERT","GA","30171","PAULDING","ATLANTA","7576553174","","","English","2024-07-01","9999-12-31","Y","570843777","ATLANTA HEALTHCARE GROUP","1284956200","GA635130-3487","PATTY","ANDERSON","9782 CHURCH DR","","LAKE RACHEL","AZ","85004","2812114629","4605151936"
"MEDICAID","9074412830","402425298554","GAU1046075876","LAUREN G SMITH","F","1989-04-03","7229 MAIN PKWY","","JACKSONHAVEN","GA","30115","CARROLL","ATLANTA","7836039842","","","English","2026-02-22","2026-11-30","Y","691427384","BREMEN MEDICAL ASSOCIATES","3778040372","GA100712-8405","STEPHANIE","GRAY","6664 LAKE HWY","","LESLIEMOUTH","GA","30110","2322029049","2513153578"
"MEDICAID","4226543796","676238849567","GAU6026561253","PATRICIA B BUTLER","F","2004-10-25","8165 OAK WAY","","WHITEBOROUGH","GA","30171","CARROLL","ATLANTA","5924377993","","","English","2026-02-05","9999-12-31","Y","455326707","ATLANTA MEDICAL ASSOCIATES","5262178391","GAP17851757891-2271","RYAN","MONTES","1970 LINCOLN TER","","BRIANBURGH","GA","30117","6226523531","6702892499"
"MEDICAID","4108478402","674338057465","GAU5293774915","GARY YORK","M","2012-03-05","721 MAIN CT","","WEST STEPHEN","GA","30197","CARROLL","ATLANTA","9499629026","","","English","2025-05-01","9999-12-31","Y","444869769","ROME MEDICAL CENTER","9921645959","GAP27570701172-4929","RICHARD","ROBBINS","311 MILL PL","","DANIELSTON","GA","30180","2482421269",""
"MEDICAID","5448390577","893704685950","GAU1542813555","JAMES RAMIREZ","M","2016-08-21","4463 FOREST AVE","","JOSHUASTAD","GA","30104","CARROLL","ATLANTA","6636374779","","","English","2025-05-01","9999-12-31","Y","444869769","VILLA RICA HEALTH PARTNERS","9921645959","GAP27570701172-4929","MICHELLE","HILL","5905 DOGWOOD ST","","ROBERTBOROUGH","GA","30180","6753983319",""
"MEDICAID","5702248721","320541092247","GAU6721302628","ABIGAIL P MOON","M","2021-07-22","4555 LINCOLN DR","","LAURENVILLE","GA","30108","CARROLL","ATLANTA","8385847319","","","English","2025-01-01","9999-12-31","Y","635300635","VILLA RICA MEDICAL CENTER","6004188624","GAP10170953998-6053","NICHOLE","PRINCE","8527 SUNSET RD","Unit 133","LAKE ALBERT","GA","30117","7103774880","6225165234"
