AMISYS NUMBER,MEDICAID NUMBER,FIRST NAME,MIDDLE NAME,LAST NAME,MEMBER DOB,GENDER,MEMBER PHONE NUMBER,MEMBER ADDRESS LINE 1,MEMBER ADDRESS LINE 2,MEMBER CITY,MEMBER STATE,MEMBER ZIP,MPK NAME,ASSIGNED TIN NAME,ASSIGNED TIN,PCP FIRST NAME,PCP MIDDLE NAME,PCP LAST NAME,PCP NPI,PCP SPECIALTY,MEMBER MONTHS,LINE OF BUSINESS,PRODUCT,POPULATION HEALTH CATEGORY,PRIMARY RISK CATEGORY,RISK SCORE,TOTAL PCP CLAIMS,ALL ADMITS,ACUTE ADMITS,OP CLAIMS,ED VISITS,ED TO IP VISITS,SNF ADMITS,INNTWRK SPEC CLAIMS,OUTNTWRK SPEC CLAIMS,TOTAL BRAND RX COUNT,GENERIC RX COUNT,OTH CLAIMS,PREVENTABLE ADMITS,PREVENTABLE ED VISITS,MEMBER ELIG START MONTH,MEMBER MEDICAID START MONTH,MEMBER TYPE,EMAIL_ADDRESS
U9115497912,690707944,TRACEY,,WADE,2014-04-03,M,594-650-9061,9111 MICHIGAN PL,,NEW ASHLEY,IL,61803,PEORIA MEDICAL GROUP,SPRINGFIELD FAMILY MEDICINE,795664483,TRACI,,MILLER,5692280282,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,
U5182156363,441401246,RYAN,,GEORGE,2003-03-22,F,398-294-9731,3600 LINCOLN ST,,DANAMOUTH,IL,62862,CHICAGO INTEGRATED CARE,NAPERVILLE SURGICAL SPECIALISTS,773093742,RYAN,,OLSEN,6098958192,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,202512,202512,,
U1892733896,189694630,THOMAS,,HINTON,2005-05-07,M,763-485-3355,5791 OAK TER,,NEW STACYVIEW,IL,60961,AURORA PHYSICIANS GROUP,CICERO FAMILY HEALTHCARE CENTER,741306290,RONALD,,EDWARDS,7119998075,CLINIC,2,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U3650139292,604024885,TRAVIS,,CASTILLO,2017-05-21,M,998-346-5362,520 LINCOLN WAY,,RAMIREZBURY,IL,61861,ELGIN WELLNESS GROUP,ROCKFORD CARE CLINIC,795664483,EDWARD,,GARDNER,7589981195,CLINIC,2,MEDICAID,SSI KIDS,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U4752372299,598969498,MATTHEW,,WALKER,2005-06-07,F,705-750-4236,9238 MICHIGAN BLVD,,JOHNSTAD,IL,62957,ELGIN FAMILY HEALTHCARE CENTER,PEORIA PRIMARY CARE ASSOCIATES,773093742,JIMMY,,BARTON,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U7155415455,863455747,ROBERT,,VAZQUEZ,1994-06-08,F,263-593-3368,542 PARK PL,,EAST JUDITH,IL,61853,CICERO PRIMARY CARE ASSOCIATES,SPRINGFIELD WELLNESS GROUP,795664483,KEITH,,GOOD,5692280282,CLINIC,2,MEDICAID,MEDICAID,HEALTHY-AT RISK,OBSTETRICS - PREGNANCY,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,202512,202512,,gle@example.net
U1157641832,757313294,ANNE,,CARTER,2015-09-23,F,830-223-6619,1358 WACKER DR,,HARDYBOROUGH,IL,61879,JOLIET FAMILY HEALTHCARE CENTER,CHICAGO MEDICAL ASSOCIATES,795664483,KIMBERLY,,COHEN,4537433900,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,202512,202512,,
U7438564747,279326085,STEPHANIE,,HOPKINS,1998-02-03,M,965-583-5813,6513 MICHIGAN ST,,NORTH CHRISTINEPORT,IL,62817,PEORIA PRIMARY CARE ASSOCIATES,ROCKFORD MEDICAL ASSOCIATES,773093742,VINCENT,,SMITH,6098958192,CLINIC,2,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U2231648013,993925145,JESSICA,,LOPEZ,2003-12-11,F,880-407-9470,3775 CHURCH PL,,NORTH RONALDSHIRE,IL,61877,PEORIA SURGICAL SPECIALISTS,ROCKFORD HEALTH SERVICES,795664483,KYLIE,,JACKSON,7589981195,CLINIC,2,MEDICAID,MEDICAID,CHRONIC BIG 5-AT RISK,OBSTETRICS - PREGNANCY,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,202512,202512,,
U4658744346,976309847,MARIA,,WADE,2008-08-12,F,272-360-6854,1594 CLARK WAY,,JESSEMOUTH,IL,62905,WAUKEGAN MEDICAL GROUP,NAPERVILLE FAMILY HEALTHCARE CENTER,773093742,AUSTIN,,WHITE,1959417054,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202512,202512,,
U1680664143,263474828,JOSEPH,,HARPER,1970-01-28,F,912-755-4035,2018 LAKE WAY,,PORT RUSSELLBERG,IL,61823,SPRINGFIELD MEDICAL GROUP,ROCKFORD WELLNESS GROUP,795664483,JOSEPH,,JACKSON,4537433900,CLINIC,2,MEDICAID,SSI NON - DUAL,OTHER MAJOR CHRONIC-AT RISK,RHEUMATOLOGY,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,202512,202512,,iallen@example.org
U4062094924,579604180,CHEYENNE,,GARZA,1989-10-05,F,806-476-4462,7210 RIDGE RD,,NORTH ELIZABETH,IL,62940,ELGIN FAMILY HEALTHCARE CENTER,CHICAGO FAMILY HEALTHCARE CENTER,773093742,CHRISTINA,,CUEVAS,1959417054,CLINIC,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-STABLE,PAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U9204540070,318859532,PRISCILLA,,CROSS,2025-08-06,M,752-238-1225,2132 MADISON BLVD,,EAST JASMINEBOROUGH,IL,60490,CHICAGO HEALTHCARE GROUP,CICERO HEALTH PARTNERS,452480039,MICHELLE,,DURHAM,3349487274,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-AT RISK,NEONATAL,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,202511,202511,,
U9195213409,269591076,TOMMY,,THOMAS,2022-01-20,F,388-517-2570,950 STATE ST,,NEW ANNLAND,IL,62893,SPRINGFIELD WELLNESS GROUP,WAUKEGAN MEDICAL ASSOCIATES,765625422,JOSEPH,,WILLIAMS,7286697325,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,stephen30@example.net
U4484401412,791133245,STACEY,,ROBINSON,2025-05-17,M,926-373-7631,4756 PARK CT,,LAKE MARISSABERG,IL,61679,WAUKEGAN FAMILY MEDICINE,ELGIN WELLNESS GROUP,369979721,JAMES,,JONES,7443485770,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U6695500907,415474558,HEATHER,,COOK,2025-01-24,F,960-233-4422,4547 MADISON ST,,WRIGHTMOUTH,IL,61186,ROCKFORD MEDICAL CENTER,SPRINGFIELD WELLNESS GROUP,507138208,DALE,,TAYLOR,5072053197,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U6239602974,208670864,KENNETH,,LOPEZ,1989-04-13,F,541-515-3964,4612 RIVER BLVD,,NORTH HANNAHCHESTER,IL,62217,WAUKEGAN COMMUNITY HEALTH CENTER,SPRINGFIELD MEDICAL ASSOCIATES,773093742,CHARLES,,HILL,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,EYEEARNOSETHROAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U8742386376,424178065,DANIEL,,WILSON,2025-10-23,M,529-854-6878,934 CEDAR RD,,SHIRLEYSTAD,IL,62931,WAUKEGAN FAMILY MEDICINE,CHICAGO FAMILY MEDICINE,765625422,LARRY,,GALLEGOS,2283980133,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,UROLOGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U8482417993,550093345,JASON,,MORGAN,1989-06-15,F,901-839-6137,6936 MAIN CT,,WEST LINDA,IL,60663,NAPERVILLE MEDICAL CENTER,AURORA MEDICAL GROUP,452480039,GREGG,,FISHER,5029116172,FAMILY PRACTICE,2,MEDICAID,SSI NON - DUAL,NOT YET CATEGORIZED,NOT ASSIGNED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,bmurray@example.com
U1386731742,678355274,BRITTNEY,,KING,2021-11-12,M,723-239-2161,4810 FOREST AVE,,NORTH BRETTSHIRE,IL,62842,AURORA SURGICAL SPECIALISTS,ELGIN FAMILY HEALTHCARE CENTER,773093742,KAREN,,CAMPBELL,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U8895568637,832528689,STEVEN,,FORBES,2025-07-06,F,393-328-7387,3497 MAIN DR,,SOUTH MADISON,IL,60436,ROCKFORD PHYSICIANS GROUP,CHICAGO HEALTHCARE GROUP,452480039,ROBERT,,FOSTER,3349487274,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-AT RISK,NEONATAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U4491655240,328671088,VIRGINIA,,REYNOLDS,1998-10-09,M,479-505-8951,7888 SUNSET BLVD,,MORGANBURY,IL,61899,CHICAGO SURGICAL SPECIALISTS,ROCKFORD SURGICAL SPECIALISTS,795664483,RICHARD,,JUAREZ,7589981195,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,202512,202512,,
U7633684763,513513977,ELIZABETH,,GREEN,2025-04-07,F,420-799-5201,5879 MICHIGAN BLVD,,HAMMONDBURY,IL,62908,ROCKFORD SURGICAL SPECIALISTS,AURORA FAMILY MEDICINE,773093742,CHRISTIAN,,PRESTON,6512251153,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NEONATAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U5410063729,500426832,DANIEL,,JORDAN,2025-10-04,M,692-231-8702,9926 ELM RD,,EDWARDHAVEN,IL,61610,CICERO MEDICAL CENTER,AURORA INTEGRATED CARE,369979721,RICHARD,,NGUYEN,7443485770,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U7001358110,729386434,STEPHANIE,,WALKER,2025-07-18,M,870-492-9666,781 HALSTED RD,,NORTH JENNIFER,IL,61872,JOLIET HEALTHCARE GROUP,PEORIA MEDICAL ASSOCIATES,795664483,LESLIE,,HERNANDEZ,7589981195,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,202511,202511,,
U8650396210,339243205,DAWN,,BROWN,2005-07-27,F,979-917-7729,4679 WASHINGTON CT,,CATHERINESTAD,IL,61800,CHICAGO MEDICAL CENTER,ELGIN HEALTHCARE GROUP,795664483,KIMBERLY,,THOMAS,5692280282,CLINIC,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,PSYCHOTIC & SCHIZOPHRENIC DISO,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,202512,202512,,
U7409108044,472020932,STEVEN,,ALVAREZ,2024-08-01,M,844-918-6889,7862 HIGHLAND TER,,SOUTH TOMMYCHESTER,IL,62832,PEORIA MEDICAL GROUP,SPRINGFIELD COMMUNITY HEALTH CENTER,765625422,ASHLEY,,RIVERA,7286697325,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,hollymartin@example.net
U3303814759,934171554,MICHELE,,MURPHY,2001-09-18,F,416-298-3855,1236 MADISON WAY,,EAST JENNIFERPORT,IL,61811,CICERO WELLNESS GROUP,CICERO HEALTH SERVICES,795664483,DOUGLAS,,VEGA,7589981195,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-AT RISK,OBSTETRICS - PREGNANCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U4871215951,938205853,KATIE,,HAMILTON,2025-06-11,M,911-875-7044,9830 RIVER CT,,VILLALAND,IL,60625,CHICAGO MEDICAL CENTER,JOLIET FAMILY HEALTHCARE CENTER,596828816,SETH,,HAYES,1859196633,PEDIATRICS,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,202511,202511,,
U7190327642,873866281,CHRISTINA,,ROBERTS,2010-01-13,F,582-375-8364,3969 HIGHLAND PL,,TONISIDE,IL,62834,NAPERVILLE FAMILY MEDICINE,JOLIET MEDICAL GROUP,773093742,TIMOTHY,,HART,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,
U9303054119,164637349,JOSE,,CLARK,2007-10-25,M,814-816-4260,9556 WASHINGTON ST,,KRISTINASTAD,IL,62894,WAUKEGAN COMMUNITY HEALTH CENTER,SPRINGFIELD MEDICAL ASSOCIATES,773093742,CHRISTOPHER,,WALL,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202601,202601,,
U8863408832,469035008,ELIZABETH,,MILLER,2002-05-08,F,591-603-3963,8755 CLARK PL,,ALEXANDERMOUTH,IL,62220,ROCKFORD MEDICAL GROUP,AURORA CARE CLINIC,773093742,JOHN,,ALLEN,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U8183681009,131078604,LORI,,ROBERTSON,2010-10-21,M,553-509-9255,698 VALLEY RD,,ANTHONYHAVEN,IL,61431,ELGIN SURGICAL SPECIALISTS,PEORIA MEDICAL GROUP,741306290,THERESA,,MEZA,3043751525,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202512,202512,,
U9933176353,316600599,DONNA,,WHITE,2025-05-09,F,863-880-1083,4225 MAIN PL,,NORTH CLINTONBURGH,IL,61971,JOLIET MEDICAL CENTER,CICERO MEDICAL GROUP,795664483,CONNIE,,SILVA,7589981195,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,202510,202510,,
U9793512202,938049079,HEATHER,,JONES,2025-02-02,M,318-845-1898,3510 HIGHLAND AVE,,CHRISTYLAND,IL,62863,AURORA MEDICAL GROUP,CICERO WELLNESS GROUP,773093742,KYLE,,CABRERA,6098958192,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NEONATAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U3500064462,695874107,TIMOTHY,,ACOSTA,2025-12-03,M,432-961-2382,523 HIGHLAND TER,,EAST NICOLEFORT,IL,61309,NAPERVILLE FAMILY HEALTHCARE CENTER,SPRINGFIELD CARE CLINIC,741306290,MICHAEL,,CHAPMAN,3902472292,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,NEONATAL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U5432214729,425253779,GERALD,,BROWNING,1994-01-10,M,667-901-5121,2387 CLARK TER,,NORTH DIANEMOUTH,IL,62838,CHICAGO HEALTHCARE GROUP,NAPERVILLE INTEGRATED CARE,773093742,SETH,,GRAHAM,6098958192,CLINIC,2,MEDICAID,MEDICAID EXPANSION,BEHAVIORAL HEALTH ONLY-AT RISK,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U5740829283,886167796,SHERRI,,RIVERA,1986-03-28,M,870-714-9025,7040 PINE WAY,,LAURENCHESTER,IL,61316,SPRINGFIELD CARE CLINIC,WAUKEGAN CARE CLINIC,741306290,FERNANDO,,HUGHES,3902472292,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202512,202512,,
U4288364868,137999840,TAYLOR,,MOSES,2012-08-25,F,229-491-2534,9054 VALLEY AVE,,EAST JOHN,IL,61463,CHICAGO SURGICAL SPECIALISTS,SPRINGFIELD PRIMARY CARE ASSOCIATES,741306290,EMILY,,WILLIAMS,3043751525,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,NEUROLOGY,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,202512,202512,,
U8892694178,944310123,VINCENT,,WOLFE,2025-12-19,F,739-891-8613,1200 MAPLE TER,,DAVISTON,IL,61826,SPRINGFIELD HEALTHCARE GROUP,ROCKFORD SURGICAL SPECIALISTS,795664483,MELINDA,,BELL,7589981195,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,OTHER MEDICAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U4204493989,181001375,RICHARD,,WHITE,2011-08-09,M,950-650-9933,1215 MILL LN,,WEST AMANDABERG,IL,61819,CICERO HEALTHCARE GROUP,AURORA PRIMARY CARE ASSOCIATES,795664483,ELIZABETH,,GREER,7589981195,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U2118008806,184891151,DALE,,PRESTON,2001-10-07,M,590-451-1299,6477 LAKE CT,,NORTH LINDASHIRE,IL,61621,ELGIN MEDICAL GROUP,ROCKFORD COMMUNITY HEALTH CENTER,369979721,MATTHEW,,SMITH,1436168221,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,PULMONOLOGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U2673391530,588453345,MATTHEW,,REED,1990-06-09,M,666-712-2063,5302 WACKER AVE,,REEVESHAVEN,IL,61876,ELGIN PRIMARY CARE ASSOCIATES,WAUKEGAN MEDICAL CENTER,795664483,ANDREA,,ANTHONY,4537433900,CLINIC,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,DIABETES,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,202512,202512,,
U2063754148,305807749,DEBORAH,,FLORES,1992-10-05,F,736-227-7266,4995 WACKER ST,,PORT JESSICA,IL,61813,SPRINGFIELD MEDICAL CENTER,ELGIN INTEGRATED CARE,795664483,JUDY,,TOWNSEND,7589981195,CLINIC,2,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U3827453166,621645661,JESSICA,,PEREZ,1999-02-01,F,551-800-8468,6461 CEDAR DR,,PORT HEATHER,IL,61623,AURORA MEDICAL CENTER,ELGIN CARE CLINIC,369979721,REBECCA,,SPEARS,2555420584,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,OBSTETRICS - PREGNANCY,0,4,0,0,4,0,0,0,0,1,4,4,2,0,0,202512,202512,,adam50@example.com
U7461916926,486182579,TONY,,GARCIA,2003-02-28,F,435-423-9676,3066 PARK WAY,,NORTH THOMAS,IL,61899,ROCKFORD PHYSICIANS GROUP,JOLIET CARE CLINIC,795664483,LARRY,,SUMMERS,4537433900,CLINIC,1,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,NOT ASSIGNED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U2079436059,405680749,CODY,,COCHRAN,2020-09-26,M,984-293-5935,7461 VALLEY PL,,JOSEPHPORT,IL,61854,CHICAGO MEDICAL GROUP,WAUKEGAN PRIMARY CARE ASSOCIATES,795664483,MARC,,SCHMITT,7589981195,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U1291802491,398612359,AMANDA,,GILES,2025-02-17,M,876-444-6190,9826 FOREST AVE,,PORT JILLIAN,IL,62221,NAPERVILLE FAMILY MEDICINE,ELGIN FAMILY HEALTHCARE CENTER,773093742,AUSTIN,,TORRES,2394826368,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NEONATAL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,202510,202510,,
U6382852931,362660433,NANCY,,MCLAUGHLIN,2008-09-21,M,873-943-8387,8715 HIGHLAND AVE,,SOUTH MICHAELMOUTH,IL,61615,AURORA INTEGRATED CARE,JOLIET MEDICAL GROUP,369979721,BREANNA,,WEBB,7443485770,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U7122066266,232076712,NATHANIEL,,ESCOBAR,2002-10-14,M,405-913-4347,6136 PINE LN,,NORTH MADISON,IL,62824,ELGIN WELLNESS GROUP,SPRINGFIELD PHYSICIANS GROUP,773093742,TOM,,CARTER,6098958192,CLINIC,2,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U4262531356,789632966,JASON,,OSBORNE,1985-10-20,F,554-951-2339,8537 CHURCH AVE,,NEW KRISTIN,IL,62974,PEORIA MEDICAL GROUP,AURORA SURGICAL SPECIALISTS,773093742,LEE,,CARLSON,2803214137,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,EYEEARNOSETHROAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U1761264619,765175591,ELIZABETH,,ARNOLD,2006-11-04,F,282-550-6996,1857 MADISON BLVD,,PORT TERESAMOUTH,IL,60664,ROCKFORD SURGICAL SPECIALISTS,WAUKEGAN PRIMARY CARE ASSOCIATES,452480039,KAYLEE,,RAMIREZ,9658017410,CLINIC,1,MEDICAID,MEDICAID EXPANSION,HEALTHY,DEMOGRAPHICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202602,202602,,pfernandez@example.org
U2564675681,529860863,EDWARD,,NGUYEN,2022-04-05,M,351-460-2447,7739 STATE BLVD,,JESUSFORT,IL,62986,NAPERVILLE HEALTH SERVICES,AURORA HEALTH PARTNERS,773093742,RONALD,,HAHN,1959417054,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,DIABETES,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,202512,202512,,
U9332576505,656332368,MICHELLE,,MCKENZIE,1967-11-19,F,556-946-8901,5874 BROOK WAY,,GONZALEZVIEW,IL,62987,SPRINGFIELD FAMILY HEALTHCARE CENTER,NAPERVILLE MEDICAL GROUP,773093742,SYLVIA,B,RUSSO,9653617583,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,NEUROLOGY,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,202512,202512,,
U3525513268,987235174,AMANDA,,STEWART,1990-04-12,F,656-811-3764,7234 MILL LN,,NEW MARY,IL,62970,JOLIET MEDICAL ASSOCIATES,WAUKEGAN WELLNESS GROUP,773093742,RYAN,,FORD,1959417054,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,MOOD DISORDER/DEPRESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U1229837024,441679283,TAMMY,,MOORE,2023-08-11,F,854-536-9882,9865 RIDGE CT,,BELLFURT,IL,61645,ROCKFORD CARE CLINIC,WAUKEGAN FAMILY MEDICINE,369979721,JACK,,CUMMINGS,7443485770,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,EYEEARNOSETHROAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,scott79@example.org
U7615440560,641216114,MICHAEL,,COLON,2025-04-17,F,843-923-6185,7058 PINE PL,,AMBERTOWN,IL,61817,AURORA COMMUNITY HEALTH CENTER,ROCKFORD PRIMARY CARE ASSOCIATES,795664483,JIMMY,,COX,4537433900,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-STABLE,NEONATAL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,202511,202511,,
U1545022019,112753856,ANDRES,,LARSON,1986-05-26,M,421-225-3329,4486 RIVER AVE,,EAST ROBERT,IL,61803,NAPERVILLE HEALTHCARE GROUP,CHICAGO PRIMARY CARE ASSOCIATES,795664483,JODY,M,UNDERWOOD,6218869617,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-STABLE,OTHER MENTAL HEALTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,
U2850307245,846384737,KIMBERLY,,LINDSEY,2025-09-21,M,366-646-7215,2737 LINCOLN LN,,NORTH JESSE,IL,62903,SPRINGFIELD MEDICAL CENTER,SPRINGFIELD FAMILY MEDICINE,773093742,FRANCISCO,,RODRIGUEZ,2803214137,CLINIC,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,UROLOGY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202512,202512,,wdavis@example.org
U7129260815,450950097,KARA,,SMITH,1986-02-04,F,573-856-9489,9449 OAK WAY,,CLAYTONTOWN,IL,62903,AURORA INTEGRATED CARE,AURORA PRIMARY CARE ASSOCIATES,773093742,MARK,,MARTINEZ,7579471288,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,MOOD DISORDER/DEPRESSION,0,2,0,0,4,1,0,0,1,0,0,7,0,0,0,202512,202512,,
U1218854507,962377783,KRISTI,,RASMUSSEN,2004-02-11,F,333-967-4863,7298 MADISON PL,,WEST MARY,IL,62846,JOLIET HEALTH PARTNERS,AURORA HEALTHCARE GROUP,773093742,JULIA,,TODD,2394826368,CLINIC,2,MEDICAID,MEDICAID,HEALTHY-AT RISK,OBSTETRICS - PREGNANCY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202512,202512,,
